order_id,customer_id,order_date,product_category,order_value,discount,shipping_days,payment_method,returned
O03509,C0787,2025-03-24,Electronics,4036.39,15,7,Card,Yes
O03510,C0787,2025-08-01,Beauty,4841.05,10,8,UPI,No
O03511,C0787,2025-08-14,Home,4668.63,0,1,Wallet,No
O03512,C0788,2025-01-20,Books,2715.23,5,1,Wallet,Yes
O03513,C0788,2024-07-25,Home,3675.21,15,2,Card,Yes
O03514,C0788,2025-11-05,Home,1211.74,0,7,Wallet,Yes
O03515,C0788,2024-08-22,Electronics,4805.25,15,4,Wallet,No
O03516,C0788,2024-11-06,Home,3279.41,20,6,Card,No
O03517,C0788,2025-11-08,Books,4480.15,15,5,COD,Yes
O03518,C0788,2025-10-12,Books,2018.81,10,7,UPI,No
O03519,C0788,2025-12-09,Books,4487.43,10,2,COD,No
O03520,C0789,2024-11-30,Beauty,1394.93,0,2,Wallet,Yes
O03521,C0789,2024-06-23,Fashion,278.04,10,1,COD,No
O03522,C0789,2024-12-29,Fashion,3840.42,15,4,Wallet,No
O03523,C0789,2024-09-28,Electronics,288.46,15,4,Wallet,No
O03524,C0790,2024-12-11,Electronics,2828.03,0,3,Card,No
O03525,C0790,2024-04-24,Home,864.78,10,6,COD,Yes
O03526,C0790,2024-04-25,Beauty,4984.58,0,5,UPI,Yes
O03527,C0790,2025-07-17,Fashion,2127.02,20,8,Wallet,Yes
O03528,C0790,2025-01-08,Fashion,2012.03,0,7,Card,No
O03529,C0790,2024-11-06,Electronics,2725.53,0,1,UPI,No
O03530,C0791,2024-05-13,Electronics,2560.25,15,5,Wallet,No
O03531,C0791,2025-01-27,Fashion,2183.9,20,7,Wallet,Yes
O03532,C0791,2025-04-27,Fashion,678.93,5,7,COD,Yes
O03533,C0791,2025-08-01,Electronics,3934.35,0,7,Card,Yes
O03534,C0792,2025-06-03,Electronics,3769.08,5,8,COD,Yes
O03535,C0792,2025-05-20,Home,2689.55,0,1,Card,Yes
O03536,C0792,2025-04-17,Books,533.36,0,7,UPI,Yes
O03537,C0792,2024-12-16,Beauty,2979.75,20,8,COD,No
O03538,C0792,2025-09-17,Beauty,3247.45,20,1,Wallet,Yes
O03539,C0792,2025-07-08,Books,597.91,15,3,COD,No
O03540,C0793,2024-11-04,Fashion,1405.1,0,7,Card,No
O03541,C0793,2025-01-31,Home,2417.71,0,5,Card,Yes
O03542,C0793,2024-09-25,Fashion,4584.32,15,1,Wallet,Yes
O03543,C0793,2025-03-01,Beauty,3982.33,15,4,UPI,No
O03544,C0793,2024-08-31,Electronics,317.63,20,8,UPI,Yes
O03545,C0794,2026-03-16,Home,4790.78,15,3,Wallet,Yes
O03546,C0794,2025-12-15,Fashion,504.27,10,1,UPI,No
O03547,C0794,2025-05-28,Beauty,1150.42,0,2,UPI,Yes
O03548,C0794,2026-01-07,Electronics,246.6,5,6,Card,No
O03549,C0794,2025-06-20,Home,2335.68,10,1,Wallet,Yes
O03550,C0794,2026-07-21,Beauty,1933.56,10,1,UPI,No
O03551,C0795,2024-10-30,Home,304.55,10,2,Wallet,No
O03552,C0795,2025-07-09,Books,2474.25,10,3,Wallet,No
O03553,C0795,2024-10-15,Electronics,2383.97,5,5,Card,No
O03554,C0795,2025-05-19,Electronics,1439.7,20,8,Card,Yes
O03555,C0796,2025-02-07,Home,1091.95,0,7,UPI,No
O03556,C0796,2024-11-25,Books,1275.91,10,7,Card,Yes
O03557,C0796,2024-12-24,Fashion,1868.88,0,7,UPI,Yes
O03558,C0796,2024-12-05,Home,4982.96,10,7,Wallet,Yes
O03559,C0796,2025-04-26,Electronics,1746.17,15,7,COD,Yes
O03560,C0797,2025-02-23,Beauty,3919.51,10,5,UPI,No
O03561,C0797,2024-02-14,Books,4511.28,0,4,UPI,Yes
O03562,C0797,2025-05-13,Electronics,4030.08,15,1,Wallet,Yes
O03563,C0797,2025-06-08,Beauty,1703.35,5,5,Card,Yes
O03564,C0797,2025-05-01,Electronics,2733.46,15,2,UPI,No
O03565,C0798,2025-08-24,Home,4625.19,10,5,UPI,No
O03566,C0799,2025-02-14,Beauty,3394.8,15,5,COD,No
O03567,C0799,2024-12-03,Books,1298.3,0,2,Card,Yes
O03568,C0799,2025-06-24,Electronics,1370.25,10,1,Card,No
O03569,C0799,2025-08-08,Books,4903.74,0,4,Wallet,No
O03570,C0800,2025-07-12,Home,3533.46,20,3,Wallet,Yes
O03571,C0800,2024-11-17,Beauty,4005.34,15,6,COD,Yes
O03572,C0800,2024-10-05,Beauty,4355.63,15,7,UPI,No
O03573,C0800,2024-07-20,Home,4956.96,20,4,Card,Yes
O03574,C0800,2025-09-06,Books,4603.57,0,7,Wallet,Yes
O03575,C0801,2025-05-30,Electronics,2420.04,0,3,Wallet,Yes
O03576,C0801,2025-06-19,Home,317.59,10,4,Wallet,No
O03577,C0801,2025-08-21,Electronics,1201.4,0,8,COD,No
O03578,C0801,2025-07-11,Beauty,2532.79,5,4,COD,Yes
O03579,C0802,2025-09-06,Home,1746.34,0,1,Card,No
O03580,C0802,2024-10-25,Electronics,234.02,0,2,UPI,No
O03581,C0802,2025-11-09,Beauty,554.24,15,2,Card,No
O03582,C0803,2025-10-02,Fashion,205.8,20,3,COD,No
O03583,C0803,2025-04-01,Books,3867.98,5,7,Card,Yes
O03584,C0804,2025-06-27,Fashion,3446.09,15,8,COD,No
O03585,C0804,2025-04-12,Fashion,536.99,0,3,Card,Yes
O03586,C0805,2024-11-01,Electronics,783.51,5,7,UPI,Yes
O03587,C0805,2024-07-24,Books,2184.61,20,2,Card,No
O03588,C0805,2025-06-13,Books,1108.52,15,2,Wallet,No
O03589,C0805,2024-01-27,Fashion,4215.69,20,3,UPI,Yes
O03590,C0805,2024-07-13,Beauty,4892.05,5,3,Wallet,No
O03591,C0805,2024-04-25,Books,1039.06,20,4,COD,No
O03592,C0805,2024-06-29,Fashion,4694.16,20,6,Wallet,No
O03593,C0806,2025-08-01,Electronics,2635.02,10,2,Card,Yes
O03594,C0806,2024-06-29,Beauty,2245.21,20,1,UPI,No
O03595,C0806,2025-10-06,Home,2498.73,10,6,UPI,No
O03596,C0806,2024-10-30,Beauty,3943.99,0,8,Card,No
O03597,C0806,2024-08-21,Home,3502.86,15,1,Card,No
O03598,C0806,2024-11-01,Books,757.9,15,3,UPI,Yes
O03599,C0806,2024-10-09,Electronics,1113.26,20,5,UPI,Yes
O03600,C0807,2026-02-24,Beauty,4856.82,10,4,Wallet,No
O03601,C0807,2025-11-04,Home,523.75,15,3,COD,Yes
O03602,C0807,2025-01-29,Books,509.07,15,4,UPI,Yes
O03603,C0807,2026-05-09,Books,2243.34,15,6,Wallet,Yes
O03604,C0808,2024-09-20,Beauty,1198.37,0,1,COD,No
O03605,C0808,2024-11-04,Beauty,353.95,5,3,COD,Yes
O03606,C0808,2025-07-30,Electronics,2438.42,0,3,Wallet,Yes
O03607,C0809,2025-02-08,Beauty,3859.98,10,5,Card,Yes
O03608,C0809,2024-02-15,Electronics,2465.29,20,1,Wallet,Yes
O03609,C0809,2024-12-11,Home,861.09,0,8,Wallet,Yes
O03610,C0809,2025-06-28,Fashion,3142.75,15,7,COD,Yes
O03611,C0809,2024-07-22,Home,3198.59,10,6,UPI,Yes
O03612,C0809,2024-03-02,Electronics,4793.58,20,2,UPI,No
O03613,C0809,2024-11-01,Books,3608.03,5,3,Card,Yes
O03614,C0810,2024-09-10,Beauty,1746.75,5,3,UPI,Yes
O03615,C0810,2024-10-12,Fashion,3477.45,15,5,COD,Yes
O03616,C0810,2024-05-04,Beauty,4906.93,0,3,UPI,No
O03617,C0811,2026-04-26,Electronics,3689.04,5,5,Card,Yes
O03618,C0811,2025-09-16,Electronics,1994.32,0,5,Wallet,Yes
O03619,C0811,2026-03-21,Electronics,2076.63,0,8,COD,No
O03620,C0811,2025-12-04,Home,2851.13,0,2,Wallet,No
O03621,C0811,2025-11-01,Fashion,884.97,20,7,UPI,Yes
O03622,C0811,2025-10-28,Electronics,660.28,10,6,UPI,No
O03623,C0811,2026-02-28,Electronics,673.83,10,4,Card,No
O03624,C0812,2025-06-07,Books,2615.43,15,4,COD,Yes
O03625,C0813,2024-12-24,Beauty,4704.41,10,4,UPI,Yes
O03626,C0813,2024-09-26,Fashion,755.9,10,6,COD,No
O03627,C0813,2024-12-31,Books,2422.43,0,3,Card,Yes
O03628,C0813,2025-09-27,Fashion,1526.53,0,1,COD,No
O03629,C0813,2025-12-27,Beauty,4476.29,15,1,UPI,No
O03630,C0813,2024-09-06,Fashion,4036.51,5,5,Card,No
O03631,C0813,2025-05-31,Home,4806.2,20,5,Card,Yes
O03632,C0814,2025-11-05,Electronics,3078.0,5,2,Wallet,Yes
O03633,C0814,2024-07-04,Books,3601.48,15,6,Card,No
O03634,C0814,2025-02-27,Electronics,1760.66,15,2,UPI,No
O03635,C0814,2025-12-11,Electronics,2938.11,10,1,Card,Yes
O03636,C0814,2024-10-13,Books,3927.62,20,4,Wallet,Yes
O03637,C0814,2024-06-23,Home,4593.98,15,4,Wallet,Yes
O03638,C0814,2024-10-27,Electronics,3423.77,15,4,COD,No
O03639,C0814,2024-10-02,Beauty,3754.27,20,4,Wallet,Yes
O03640,C0815,2024-10-15,Fashion,4579.35,20,4,Wallet,No
O03641,C0815,2025-01-23,Beauty,2664.15,0,7,COD,Yes
O03642,C0815,2025-12-18,Electronics,2100.44,20,4,UPI,Yes
O03643,C0815,2025-12-21,Beauty,1338.62,20,5,COD,No
O03644,C0815,2025-07-13,Home,2420.26,10,5,UPI,Yes
O03645,C0815,2025-12-02,Books,2134.36,5,3,Wallet,No
O03646,C0815,2025-06-14,Books,3340.12,10,5,UPI,No
O03647,C0816,2024-03-12,Home,2417.89,20,7,COD,No
O03648,C0816,2025-06-19,Home,3830.37,15,8,UPI,No
O03649,C0816,2025-05-19,Home,2725.99,0,4,Wallet,Yes
O03650,C0816,2024-03-15,Books,4981.18,15,2,Wallet,Yes
O03651,C0816,2024-08-01,Electronics,1718.25,15,1,Card,No
O03652,C0816,2024-06-25,Beauty,913.34,10,4,COD,Yes
O03653,C0817,2024-06-14,Electronics,3694.62,5,4,Wallet,No
O03654,C0817,2024-11-17,Home,961.39,10,4,UPI,No
O03655,C0817,2025-08-05,Fashion,948.2,5,1,Card,Yes
O03656,C0817,2025-01-30,Home,2513.94,15,2,COD,Yes
O03657,C0817,2025-01-04,Home,3609.73,10,6,Wallet,Yes
O03658,C0817,2024-09-30,Electronics,376.39,15,7,COD,Yes
O03659,C0818,2025-08-04,Fashion,4036.14,0,2,Card,Yes
O03660,C0818,2024-09-08,Books,2492.52,10,1,UPI,No
O03661,C0818,2025-05-29,Fashion,696.17,5,3,Card,Yes
O03662,C0818,2025-04-18,Books,2053.78,20,5,COD,Yes
O03663,C0818,2024-04-14,Home,4696.69,10,6,COD,No
O03664,C0819,2025-04-10,Books,231.76,20,8,COD,Yes
O03665,C0819,2024-09-21,Books,3301.6,5,8,UPI,No
O03666,C0819,2025-03-23,Fashion,369.76,15,3,Wallet,Yes
O03667,C0819,2025-04-06,Fashion,4471.0,5,1,Card,Yes
O03668,C0819,2025-04-26,Electronics,1997.72,15,6,UPI,No
O03669,C0819,2024-03-06,Electronics,2272.0,0,8,COD,Yes
O03670,C0820,2024-05-02,Fashion,2394.06,0,8,Wallet,Yes
O03671,C0820,2024-06-13,Fashion,2845.92,5,4,UPI,Yes
O03672,C0820,2025-04-20,Electronics,3959.34,0,3,COD,Yes
O03673,C0820,2024-04-24,Fashion,2505.84,15,3,UPI,Yes
O03674,C0820,2024-08-05,Books,4445.41,15,4,COD,Yes
O03675,C0821,2025-02-07,Electronics,4475.19,15,3,Card,Yes
O03676,C0821,2025-01-30,Electronics,3526.25,5,1,Wallet,Yes
O03677,C0821,2025-06-15,Home,1441.69,20,7,COD,Yes
O03678,C0821,2025-05-25,Beauty,2557.13,15,1,UPI,No
O03679,C0821,2025-05-19,Home,2311.81,5,5,COD,No
O03680,C0821,2025-03-31,Home,2374.63,15,8,Wallet,No
O03681,C0821,2024-09-04,Books,2319.29,10,5,Wallet,No
O03682,C0821,2025-12-03,Books,3922.09,0,1,Card,No
O03683,C0822,2025-09-20,Books,2660.72,0,3,Wallet,No
O03684,C0823,2024-05-18,Electronics,3298.27,10,7,Wallet,No
O03685,C0823,2025-08-12,Electronics,250.76,15,4,Wallet,No
O03686,C0823,2025-06-29,Electronics,4853.19,5,6,Wallet,Yes
O03687,C0823,2024-07-07,Fashion,4424.56,20,5,COD,Yes
O03688,C0823,2025-03-20,Electronics,3426.81,15,5,UPI,Yes
O03689,C0823,2024-05-29,Beauty,4890.1,0,5,Wallet,Yes
O03690,C0823,2024-07-02,Books,2462.15,0,7,COD,Yes
O03691,C0823,2024-04-12,Electronics,2501.78,15,2,COD,Yes
O03692,C0824,2025-06-18,Home,2374.46,15,3,UPI,Yes
O03693,C0824,2025-04-26,Electronics,4877.34,20,2,UPI,Yes
O03694,C0824,2025-09-18,Books,444.78,20,2,COD,Yes
O03695,C0824,2024-11-22,Fashion,256.74,10,1,COD,No
O03696,C0824,2024-11-09,Beauty,3493.17,5,4,UPI,Yes
O03697,C0824,2024-06-07,Beauty,4950.83,15,3,COD,No
O03698,C0824,2025-02-25,Fashion,3312.43,20,6,Wallet,No
O03699,C0824,2025-08-31,Fashion,3791.2,10,5,Card,No
O03700,C0825,2025-02-01,Home,1550.15,0,7,COD,Yes
O03701,C0825,2026-03-02,Electronics,1600.26,5,6,Card,No
O03702,C0825,2025-07-29,Books,4368.31,20,7,Wallet,No
O03703,C0826,2025-09-17,Books,2582.74,10,2,UPI,No
O03704,C0826,2026-03-18,Beauty,1631.72,20,7,UPI,No
O03705,C0826,2025-07-07,Beauty,3023.51,0,1,Card,No
O03706,C0826,2026-02-28,Electronics,2123.69,10,5,Wallet,No
O03707,C0826,2025-06-29,Fashion,1787.36,5,7,COD,No
O03708,C0826,2025-06-07,Beauty,1723.22,0,8,UPI,Yes
O03709,C0827,2025-08-17,Beauty,1401.37,20,7,COD,Yes
O03710,C0827,2024-08-04,Beauty,566.6,15,6,UPI,Yes
O03711,C0828,2025-07-25,Fashion,239.91,5,1,Wallet,No
O03712,C0828,2024-07-04,Fashion,1861.59,0,8,COD,No
O03713,C0828,2024-11-26,Beauty,2823.91,20,3,Wallet,Yes
O03714,C0828,2024-06-20,Books,4848.25,10,5,COD,No
O03715,C0828,2024-12-05,Fashion,2055.66,20,5,Card,No
O03716,C0829,2025-11-06,Electronics,586.9,15,7,Card,No
O03717,C0829,2026-04-15,Home,2769.61,5,5,Card,No
O03718,C0829,2026-08-05,Beauty,4348.51,20,7,Wallet,No
O03719,C0829,2026-08-30,Home,1787.09,20,5,COD,No
O03720,C0829,2026-03-03,Home,4839.09,0,4,UPI,Yes
O03721,C0829,2025-12-10,Home,2196.55,20,1,Wallet,Yes
O03722,C0829,2026-08-13,Beauty,1797.78,5,2,COD,No
O03723,C0829,2026-01-16,Electronics,2676.48,5,1,COD,No
O03724,C0830,2026-03-31,Home,770.38,15,2,Wallet,Yes
O03725,C0830,2025-06-23,Electronics,3565.91,15,4,UPI,No
O03726,C0830,2026-01-17,Home,3143.79,5,1,UPI,No
O03727,C0830,2025-03-15,Books,830.33,10,3,Card,Yes
O03728,C0830,2025-04-03,Fashion,1223.26,15,8,UPI,No
O03729,C0830,2025-07-23,Home,1564.49,15,8,Card,Yes
O03730,C0831,2026-07-02,Beauty,2813.75,15,3,UPI,No
O03731,C0832,2026-01-09,Home,2126.43,15,4,COD,No
O03732,C0832,2024-10-22,Fashion,2709.85,20,1,Card,No
O03733,C0832,2024-12-22,Beauty,564.93,20,3,Wallet,No
O03734,C0832,2024-09-13,Beauty,4574.39,10,6,Wallet,No
O03735,C0832,2025-01-28,Beauty,2776.91,10,3,Wallet,Yes
O03736,C0832,2025-07-04,Electronics,939.75,5,4,Card,No
O03737,C0833,2025-05-04,Home,4734.3,5,7,Wallet,No
O03738,C0833,2025-03-21,Fashion,853.68,15,6,Card,No
O03739,C0833,2025-03-10,Fashion,4911.48,0,4,Wallet,No
O03740,C0833,2024-10-05,Electronics,4189.58,0,8,Wallet,Yes
O03741,C0834,2025-12-19,Books,2505.63,5,6,Card,Yes
O03742,C0834,2026-03-15,Electronics,2598.59,10,1,COD,Yes
O03743,C0834,2025-11-19,Fashion,2747.55,0,8,Card,No
O03744,C0834,2025-07-20,Fashion,3778.23,20,3,COD,No
O03745,C0834,2024-12-30,Home,1698.43,0,3,Card,No
O03746,C0834,2025-11-22,Beauty,1821.21,20,7,Card,No
O03747,C0835,2026-06-01,Home,2488.05,20,2,Wallet,No
O03748,C0835,2026-05-16,Fashion,4373.34,20,8,Wallet,No
O03749,C0836,2025-09-28,Fashion,2597.41,5,4,Card,Yes
O03750,C0836,2024-12-27,Home,1560.43,20,6,Wallet,No
O03751,C0836,2024-08-12,Fashion,250.72,5,7,COD,No
O03752,C0836,2025-04-25,Home,4802.66,0,7,Wallet,No
O03753,C0836,2024-08-07,Fashion,3253.66,0,6,UPI,Yes
O03754,C0837,2025-08-27,Electronics,1358.35,15,8,Card,Yes
O03755,C0838,2024-06-15,Electronics,2796.02,10,1,Card,Yes
O03756,C0838,2025-08-18,Home,1544.98,15,4,Wallet,Yes
O03757,C0839,2024-05-19,Home,4990.33,20,7,Wallet,No
O03758,C0839,2025-06-24,Home,3544.82,15,5,COD,No
O03759,C0839,2025-03-22,Home,4886.06,10,1,Card,No
O03760,C0839,2024-07-23,Books,2903.1,0,2,COD,No
O03761,C0839,2024-12-26,Beauty,4508.34,10,4,Card,No
O03762,C0839,2024-07-20,Fashion,3747.53,0,6,Wallet,Yes
O03763,C0839,2024-05-23,Electronics,2092.92,0,6,Card,Yes
O03764,C0839,2025-01-08,Books,4194.71,10,6,COD,No
O03765,C0840,2025-07-15,Books,3227.24,5,5,UPI,Yes
O03766,C0840,2025-01-19,Home,4765.14,5,4,Card,Yes
O03767,C0840,2024-09-06,Home,3741.57,0,5,Card,Yes
O03768,C0841,2025-05-03,Beauty,1044.93,0,2,COD,Yes
O03769,C0841,2026-01-28,Beauty,2495.34,20,6,UPI,Yes
O03770,C0841,2025-11-16,Beauty,4640.35,10,8,UPI,Yes
O03771,C0841,2025-09-30,Home,4540.34,15,6,UPI,Yes
O03772,C0841,2025-04-30,Fashion,4783.1,10,2,Card,No
O03773,C0842,2025-09-22,Fashion,3083.97,15,7,Wallet,No
O03774,C0842,2025-05-15,Home,1091.07,5,4,UPI,Yes
O03775,C0842,2025-07-19,Beauty,324.42,0,3,Card,Yes
O03776,C0842,2025-10-02,Beauty,389.28,10,5,UPI,Yes
O03777,C0843,2025-12-06,Home,3451.65,5,5,Card,Yes
O03778,C0843,2025-03-03,Beauty,3445.28,5,1,UPI,Yes
O03779,C0844,2024-09-11,Books,1320.82,15,7,UPI,No
O03780,C0844,2024-06-18,Electronics,4574.16,5,2,UPI,Yes
O03781,C0844,2025-09-09,Home,4007.28,0,8,COD,Yes
O03782,C0844,2024-08-01,Fashion,1348.05,0,4,Card,No
O03783,C0844,2025-01-03,Electronics,3043.68,15,7,UPI,No
O03784,C0844,2025-09-22,Home,2478.8,0,7,Wallet,No
O03785,C0844,2025-03-30,Home,3805.42,15,3,Card,Yes
O03786,C0844,2024-06-25,Electronics,4162.45,15,4,UPI,Yes
O03787,C0845,2025-10-25,Electronics,3898.61,5,8,Wallet,Yes
O03788,C0846,2025-01-19,Books,3050.28,20,5,Wallet,No
O03789,C0847,2026-04-04,Electronics,484.47,10,8,UPI,Yes
O03790,C0847,2026-05-09,Home,4359.91,0,2,Wallet,Yes
O03791,C0847,2025-08-30,Fashion,1076.51,0,5,Wallet,No
O03792,C0847,2026-06-18,Home,3935.92,20,5,Card,Yes
O03793,C0848,2024-11-11,Beauty,882.28,5,6,COD,No
O03794,C0848,2025-02-09,Fashion,1909.14,20,2,UPI,No
O03795,C0848,2024-05-29,Beauty,4826.51,5,5,Card,No
O03796,C0848,2025-09-24,Beauty,2804.77,15,4,Card,No
O03797,C0848,2024-11-18,Beauty,897.78,0,4,UPI,No
O03798,C0848,2025-01-01,Home,2173.73,20,8,COD,No
O03799,C0848,2025-07-10,Beauty,4513.21,15,5,Wallet,No
O03800,C0848,2024-08-13,Electronics,2085.9,5,8,UPI,No
O03801,C0849,2025-09-01,Home,2118.25,10,2,COD,Yes
O03802,C0849,2025-10-04,Home,696.51,0,5,COD,No
O03803,C0849,2024-10-26,Fashion,2811.44,15,5,UPI,Yes
O03804,C0849,2025-06-25,Electronics,2787.27,10,2,Wallet,Yes
O03805,C0849,2024-11-16,Electronics,4411.76,20,2,Card,No
O03806,C0849,2024-05-19,Home,3956.93,10,6,Wallet,No
O03807,C0849,2025-01-16,Beauty,1042.16,5,7,Wallet,No
O03808,C0849,2024-12-20,Home,2599.19,0,2,Card,No
O03809,C0850,2026-03-23,Electronics,3437.92,0,7,Card,Yes
O03810,C0850,2025-06-22,Fashion,645.04,5,7,Wallet,Yes
O03811,C0850,2025-11-06,Beauty,4849.64,15,7,COD,Yes
O03812,C0850,2025-07-05,Fashion,3327.84,15,8,Card,No
O03813,C0850,2025-05-21,Books,4723.05,0,6,Card,No
O03814,C0850,2025-04-25,Books,3948.28,10,2,UPI,Yes
O03815,C0851,2024-11-13,Beauty,4117.98,10,5,Card,No
O03816,C0851,2025-05-25,Fashion,362.85,15,7,COD,No
O03817,C0851,2024-06-12,Beauty,1663.43,10,3,COD,No
O03818,C0851,2025-03-08,Home,2253.18,5,6,UPI,No
O03819,C0852,2025-08-27,Electronics,2602.35,15,1,UPI,No
O03820,C0852,2025-10-03,Beauty,1500.33,10,8,COD,Yes
O03821,C0852,2025-11-02,Books,1702.61,5,2,Card,Yes
O03822,C0852,2026-05-14,Electronics,1536.79,0,8,UPI,Yes
O03823,C0852,2026-06-06,Fashion,261.24,20,2,COD,No
O03824,C0852,2026-06-10,Fashion,2144.17,0,2,COD,No
O03825,C0853,2025-08-30,Beauty,3625.44,5,3,Card,No
O03826,C0853,2025-04-05,Home,3437.61,15,8,Wallet,Yes
O03827,C0853,2025-05-15,Books,431.73,10,3,Wallet,No
O03828,C0853,2026-01-24,Electronics,4762.81,0,8,COD,Yes
O03829,C0854,2025-06-11,Books,4675.33,20,1,UPI,Yes
O03830,C0854,2026-05-29,Books,772.45,10,5,COD,No
O03831,C0854,2025-06-20,Electronics,4845.62,20,4,Wallet,No
O03832,C0854,2026-02-02,Books,1027.82,5,5,COD,Yes
O03833,C0854,2025-11-30,Home,2585.8,20,8,Wallet,No
O03834,C0855,2024-12-17,Electronics,1362.8,5,6,UPI,Yes
O03835,C0855,2024-06-19,Books,3823.77,20,7,UPI,No
O03836,C0855,2025-02-22,Fashion,2177.29,20,1,Wallet,No
O03837,C0856,2026-07-26,Books,503.25,20,5,Card,Yes
O03838,C0856,2025-04-13,Books,4179.72,0,4,UPI,No
O03839,C0856,2025-05-29,Beauty,4091.56,0,8,Wallet,No
O03840,C0856,2025-11-28,Electronics,988.26,20,8,Card,No
O03841,C0856,2026-09-10,Books,1502.34,15,3,COD,No
O03842,C0856,2026-06-05,Beauty,4682.57,15,3,COD,Yes
O03843,C0857,2026-01-31,Books,2319.88,15,7,COD,No
O03844,C0857,2025-06-12,Beauty,3912.39,0,3,Wallet,No
O03845,C0857,2026-08-05,Electronics,2487.82,0,6,Card,No
O03846,C0857,2026-02-17,Electronics,3870.63,5,3,Wallet,Yes
O03847,C0857,2026-04-23,Electronics,3134.99,5,4,Card,No
O03848,C0857,2025-11-29,Books,1857.5,5,6,Card,Yes
O03849,C0857,2025-04-15,Home,4995.65,0,8,Wallet,Yes
O03850,C0858,2025-03-26,Home,2431.92,0,8,Card,No
O03851,C0858,2025-01-11,Electronics,2514.5,10,1,Card,No
O03852,C0858,2025-08-12,Fashion,3082.3,5,4,Wallet,No
O03853,C0859,2025-06-12,Books,964.84,5,4,Card,No
O03854,C0859,2024-10-26,Electronics,1093.94,0,4,Card,Yes
O03855,C0859,2025-08-24,Electronics,4157.85,20,1,COD,Yes
O03856,C0859,2024-11-27,Fashion,1404.72,15,1,UPI,No
O03857,C0859,2024-11-17,Electronics,1117.22,20,4,Card,No
O03858,C0859,2025-05-09,Fashion,2113.39,10,2,Wallet,Yes
O03859,C0860,2024-09-11,Beauty,2492.09,15,7,UPI,No
O03860,C0860,2025-03-16,Home,1973.74,10,6,Card,Yes
O03861,C0860,2025-05-29,Books,2549.44,20,4,Card,No
O03862,C0860,2025-03-10,Fashion,344.56,15,4,Card,No
O03863,C0860,2025-11-03,Home,2740.73,5,4,Card,Yes
O03864,C0860,2024-12-30,Beauty,3095.51,5,8,Card,Yes
O03865,C0861,2026-02-25,Electronics,4826.97,0,6,Card,No
O03866,C0861,2025-01-02,Beauty,2101.39,15,7,UPI,No
O03867,C0861,2026-04-04,Books,1271.14,15,5,Wallet,Yes
O03868,C0861,2025-10-22,Fashion,4178.42,5,7,COD,Yes
O03869,C0861,2024-12-22,Fashion,1309.33,10,6,Card,No
O03870,C0861,2026-01-16,Home,1010.7,10,2,Wallet,Yes
O03871,C0862,2026-03-20,Electronics,4601.38,5,5,COD,No
O03872,C0862,2026-01-27,Home,2190.84,5,7,UPI,No
O03873,C0862,2025-06-08,Electronics,2665.03,0,4,Card,Yes
O03874,C0862,2025-04-26,Fashion,3378.5,15,8,Wallet,Yes
O03875,C0862,2025-09-28,Books,1884.44,5,7,Card,Yes
O03876,C0863,2025-07-05,Electronics,2245.21,0,7,UPI,Yes
O03877,C0863,2025-05-10,Books,1651.35,0,7,Wallet,Yes
O03878,C0863,2025-10-04,Books,2184.08,20,5,Card,No
O03879,C0863,2026-10-08,Home,1915.54,0,6,Wallet,No
O03880,C0864,2026-07-04,Home,664.29,10,7,UPI,Yes
O03881,C0864,2025-12-01,Fashion,1880.33,10,8,Wallet,No
O03882,C0864,2025-12-16,Fashion,1423.72,5,8,Wallet,Yes
O03883,C0864,2026-01-11,Home,827.69,15,1,Wallet,No
O03884,C0865,2026-07-20,Books,2324.2,10,4,Card,No
O03885,C0865,2026-04-14,Beauty,408.3,10,7,Card,Yes
O03886,C0865,2026-05-25,Electronics,957.16,5,6,Card,Yes
O03887,C0865,2026-09-21,Home,4330.75,15,7,Card,No
O03888,C0865,2025-11-29,Home,1631.22,10,4,Wallet,No
O03889,C0866,2025-05-04,Beauty,354.53,15,4,UPI,Yes
O03890,C0866,2025-09-16,Home,2820.33,10,4,Wallet,No
O03891,C0866,2025-04-26,Beauty,2250.4,0,5,Card,No
O03892,C0866,2025-05-18,Books,1445.87,15,5,UPI,Yes
O03893,C0866,2025-06-11,Electronics,589.11,10,3,UPI,Yes
O03894,C0866,2025-05-20,Beauty,3554.01,15,6,UPI,Yes
O03895,C0867,2025-02-07,Books,828.91,0,7,UPI,Yes
O03896,C0867,2025-07-03,Electronics,1706.22,5,1,COD,No
O03897,C0867,2024-08-07,Electronics,3991.13,0,1,UPI,Yes
O03898,C0867,2024-11-19,Electronics,4091.1,20,8,UPI,No
O03899,C0868,2025-02-09,Home,1110.53,0,7,COD,No
O03900,C0868,2025-02-14,Beauty,2962.82,15,4,Wallet,Yes
O03901,C0868,2026-03-11,Electronics,2278.88,15,8,UPI,Yes
O03902,C0868,2025-08-28,Beauty,3129.53,5,3,Card,No
O03903,C0868,2024-10-31,Beauty,2553.9,15,2,UPI,Yes
O03904,C0869,2026-02-18,Fashion,2967.14,0,3,COD,Yes
O03905,C0869,2025-06-30,Books,4729.61,0,4,Wallet,No
O03906,C0869,2026-05-14,Books,2706.32,5,6,Wallet,No
O03907,C0869,2025-05-15,Electronics,2065.57,5,2,Wallet,Yes
O03908,C0870,2025-03-21,Electronics,2260.77,5,8,UPI,Yes
